2021/06/19 22:31:08.006	[35mDEBUG[0m	endpoint/adminApi.go:10	进入到AdminHandler方法：李三四
2021/06/19 23:00:46.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui-bundle.js	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui-bundle.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T15:00:46Z", "latency": 0.001885618}
2021/06/19 23:00:46.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui-standalone-preset.js	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui-standalone-preset.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T15:00:46Z", "latency": 0.000511645}
2021/06/19 23:00:47.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/doc.json	{"status": 200, "method": "GET", "path": "/swagger/doc.json", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T15:00:47Z", "latency": 0.000298781}
2021/06/19 23:01:06.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/v1/admin/users	{"status": 401, "method": "OPTIONS", "path": "/v1/admin/users", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T15:01:06Z", "latency": 0.000067772}
2021/06/19 23:03:14.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/v1/admin/users	{"status": 401, "method": "OPTIONS", "path": "/v1/admin/users", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T15:03:14Z", "latency": 0.000036958}
2021/06/19 23:03:40.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/v1/admin/users	{"status": 401, "method": "OPTIONS", "path": "/v1/admin/users", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T15:03:40Z", "latency": 0.000005239}
2021/06/19 23:04:17.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/index.html	{"status": 401, "method": "GET", "path": "/swagger/index.html", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T15:04:17Z", "latency": 0.000062389}
2021/06/19 23:04:26.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/index.html	{"status": 200, "method": "GET", "path": "/swagger/index.html", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T15:04:26Z", "latency": 0.000210348}
2021/06/19 23:04:26.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui.css	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui.css", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T15:04:26Z", "latency": 0.000242658}
2021/06/19 23:04:27.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui-bundle.js	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui-bundle.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T15:04:27Z", "latency": 0.001113358}
